"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Obesity, adults aged 18+","","2022","Togo","African Region","Males","","5.6355018","4.1626383","7.3330216","",
"Obesity, adults aged 18+","","2022","Togo","African Region","Females","","17.390749","14.695807","20.317847","",
"Obesity, adults aged 18+","","2022","Tokelau","Western Pacific Region","Total","","69.818115","64.012241","75.20119","",
"Obesity, adults aged 18+","","2022","Tokelau","Western Pacific Region","Males","","65.844256","57.136387","73.847044","",
"Obesity, adults aged 18+","","2022","Tokelau","Western Pacific Region","Females","","73.576975","65.94913","80.514383","",
"Obesity, adults aged 18+","","2022","Tonga","Western Pacific Region","Total","","71.650124","67.527211","75.543511","",
"Obesity, adults aged 18+","","2022","Tonga","Western Pacific Region","Males","","62.267756","55.234885","68.878132","",
"Obesity, adults aged 18+","","2022","Tonga","Western Pacific Region","Females","","80.093384","75.499797","84.236181","",
"Obesity, adults aged 18+","","2022","Trinidad and Tobago","Region of the Americas","Total","","28.05278","23.379023","32.82471","",
"Obesity, adults aged 18+","","2022","Trinidad and Tobago","Region of the Americas","Males","","22.358915","16.167232","29.174566","",
"Obesity, adults aged 18+","","2022","Trinidad and Tobago","Region of the Americas","Females","","33.510566","26.904824","40.145311","",
"Obesity, adults aged 18+","","2022","Tunisia","Eastern Mediterranean Region","Total","","26.832232","21.554092","32.55738","",
"Obesity, adults aged 18+","","2022","Tunisia","Eastern Mediterranean Region","Males","","19.28324","12.567547","27.021694","",
"Obesity, adults aged 18+","","2022","Tunisia","Eastern Mediterranean Region","Females","","33.849469","26.071587","42.05502","",
"Obesity, adults aged 18+","","2022","Türkiye","European Region","Total","","33.300826","30.515683","36.196005","",
"Obesity, adults aged 18+","","2022","Türkiye","European Region","Males","","25.214916","20.949067","29.899547","",
"Obesity, adults aged 18+","","2022","Türkiye","European Region","Females","","40.868044","37.500894","44.360733","",
"Obesity, adults aged 18+","","2022","Turkmenistan","European Region","Total","","21.402203","18.685873","24.318731","",
"Obesity, adults aged 18+","","2022","Turkmenistan","European Region","Males","","18.767376","14.84068","23.016942","",
"Obesity, adults aged 18+","","2022","Turkmenistan","European Region","Females","","23.545383","19.68355","27.573648","",
"Obesity, adults aged 18+","","2022","Tuvalu","Western Pacific Region","Total","","64.199525","58.61997","69.511873","",
"Obesity, adults aged 18+","","2022","Tuvalu","Western Pacific Region","Males","","56.773329","48.647717","64.838052","",
"Obesity, adults aged 18+","","2022","Tuvalu","Western Pacific Region","Females","","71.574897","64.481312","78.007489","",
"Obesity, adults aged 18+","","2022","Uganda","African Region","Total","","7.9045609","6.834247","9.1051884","",
"Obesity, adults aged 18+","","2022","Uganda","African Region","Males","","4.1128885","3.1064797","5.288589","",
"Obesity, adults aged 18+","","2022","Uganda","African Region","Females","","11.324628","9.509486","13.351515","",
"Obesity, adults aged 18+","","2022","Ukraine","European Region","Total","","23.634788","20.6687","26.668721","",
"Obesity, adults aged 18+","","2022","Ukraine","European Region","Males","","19.907339","15.971519","24.175517","",
"Obesity, adults aged 18+","","2022","Ukraine","European Region","Females","","26.465783","22.351819","30.881491","",
"Obesity, adults aged 18+","","2022","United Arab Emirates","Eastern Mediterranean Region","Total","","32.07922","28.044847","36.269683","",
"Obesity, adults aged 18+","","2022","United Arab Emirates","Eastern Mediterranean Region","Males","","28.637242","23.295194","34.294578","",
"Obesity, adults aged 18+","","2022","United Arab Emirates","Eastern Mediterranean Region","Females","","39.369139","34.367165","44.383964","",
"Obesity, adults aged 18+","","2022","United Kingdom of Great Britain and Northern Ireland","European Region","Total","","26.820251","24.878679","28.803346","",
"Obesity, adults aged 18+","","2022","United Kingdom of Great Britain and Northern Ireland","European Region","Males","","26.081035","23.277353","28.900719","",
"Obesity, adults aged 18+","","2022","United Kingdom of Great Britain and Northern Ireland","European Region","Females","","27.600151","25.035459","30.248126","",
"Obesity, adults aged 18+","","2022","United Republic of Tanzania","African Region","Total","","12.583247","10.230982","15.201814","",
"Obesity, adults aged 18+","","2022","United Republic of Tanzania","African Region","Males","","6.4705007","3.9350957","9.9201843","",
"Obesity, adults aged 18+","","2022","United Republic of Tanzania","African Region","Females","","18.293951","14.476085","22.43519","",
"Obesity, adults aged 18+","","2022","United States of America","Region of the Americas","Total","","41.986719","39.291164","44.746479","",
"Obesity, adults aged 18+","","2022","United States of America","Region of the Americas","Males","","40.848145","36.944458","44.856781","",
"Obesity, adults aged 18+","","2022","United States of America","Region of the Americas","Females","","43.154529","39.468476","47.027895","",
"Obesity, adults aged 18+","","2022","Uruguay","Region of the Americas","Total","","33.343792","28.262678","38.561344","",
"Obesity, adults aged 18+","","2022","Uruguay","Region of the Americas","Males","","30.689666","23.554921","38.350409","",
"Obesity, adults aged 18+","","2022","Uruguay","Region of the Americas","Females","","35.600987","29.043689","42.480615","",
"Obesity, adults aged 18+","","2022","Uzbekistan","European Region","Total","","30.028453","27.219951","32.953271","",
"Obesity, adults aged 18+","","2022","Uzbekistan","European Region","Males","","26.790169","22.578703","31.308112","",
"Obesity, adults aged 18+","","2022","Uzbekistan","European Region","Females","","32.682085","28.978392","36.58509","",
"Obesity, adults aged 18+","","2022","Vanuatu","Western Pacific Region","Total","","21.280643","16.455035","26.554552","",
"Obesity, adults aged 18+","","2022","Vanuatu","Western Pacific Region","Males","","16.346848","10.398533","23.65547","",
"Obesity, adults aged 18+","","2022","Vanuatu","Western Pacific Region","Females","","26.093563","18.882264","34.01911","",
"Obesity, adults aged 18+","","2022","Venezuela (Bolivarian Republic of)","Region of the Americas","Total","","22.715917","19.77545","25.693583","",
"Obesity, adults aged 18+","","2022","Venezuela (Bolivarian Republic of)","Region of the Americas","Males","","20.212513","16.027585","24.544083","",
"Obesity, adults aged 18+","","2022","Venezuela (Bolivarian Republic of)","Region of the Americas","Females","","24.873701","21.15344","28.78589","",
"Obesity, adults aged 18+","","2022","Viet Nam","Western Pacific Region","Total","","2.0157427","1.5279502","2.5952574","",
"Obesity, adults aged 18+","","2022","Viet Nam","Western Pacific Region","Males","","1.9277675","1.2604103","2.7718965","",
"Obesity, adults aged 18+","","2022","Viet Nam","Western Pacific Region","Females","","2.0085063","1.3940155","2.8059345","",
"Obesity, adults aged 18+","","2022","Yemen","Eastern Mediterranean Region","Total","","13.653721","10.454348","17.493661","",
"Obesity, adults aged 18+","","2022","Yemen","Eastern Mediterranean Region","Males","","10.130385","6.0094923","15.778945","",
"Obesity, adults aged 18+","","2022","Yemen","Eastern Mediterranean Region","Females","","16.996951","12.251816","22.568922","",
"Obesity, adults aged 18+","","2022","Zambia","African Region","Total","","11.078548","8.9964047","13.314065","",
"Obesity, adults aged 18+","","2022","Zambia","African Region","Males","","5.1170498","3.2162555","7.4440613","",
"Obesity, adults aged 18+","","2022","Zambia","African Region","Females","","16.370903","12.919863","20.184793","",
"Obesity, adults aged 18+","","2022","Zimbabwe","African Region","Total","","14.210777","11.458763","17.217074","",
"Obesity, adults aged 18+","","2022","Zimbabwe","African Region","Males","","5.4841857","3.4461368","8.0338731","",
"Obesity, adults aged 18+","","2022","Zimbabwe","African Region","Females","","20.930494","16.446839","26.051947","",
"Obesity, children aged 5–9","","2022","","African Region","Total","","5.2749749","3.9926268","6.8175331","",
"Obesity, children aged 5–9","","2022","","African Region","Males","","6.1931159","4.0745679","8.8259339","",
"Obesity, children aged 5–9","","2022","","African Region","Females","","4.3373585","3.0518482","6.0449332","",
"Obesity, children aged 5–9","","2022","","Eastern Mediterranean Region","Total","","13.835298","11.790025","16.016252","",
"Obesity, children aged 5–9","","2022","","Eastern Mediterranean Region","Males","","15.211916","12.10245","18.587945","",
"Obesity, children aged 5–9","","2022","","Eastern Mediterranean Region","Females","","12.394772","9.8110259","15.153135","",
"Obesity, children aged 5–9","","2022","","European Region","Total","","10.11638","9.1624834","11.163412","",
"Obesity, children aged 5–9","","2022","","European Region","Males","","11.833366","10.348233","13.519947","",
"Obesity, children aged 5–9","","2022","","European Region","Females","","8.3005019","7.1939752","9.607394","",
"Obesity, children aged 5–9","","2022","","Global","Total","","10.238865","9.5391542","10.951601","",
"Obesity, children aged 5–9","","2022","","Global","Males","","11.934301","10.807535","13.054399","",
"Obesity, children aged 5–9","","2022","","Global","Females","","8.4352672","7.626576","9.3547642","",
"Obesity, children aged 5–9","","2022","","Region of the Americas","Total","","18.990366","17.597947","20.391826","",
"Obesity, children aged 5–9","","2022","","Region of the Americas","Males","","21.321245","19.235107","23.460613","",
"Obesity, children aged 5–9","","2022","","Region of the Americas","Females","","16.562481","14.802921","18.37974","",
"Obesity, children aged 5–9","","2022","","South-East Asian Region","Total","","6.546703","5.4925796","7.7123627","",
"Obesity, children aged 5–9","","2022","","South-East Asian Region","Males","","7.1410567","5.5492837","8.9813247","",
"Obesity, children aged 5–9","","2022","","South-East Asian Region","Females","","5.9047956","4.5733795","7.4453689","",
"Obesity, children aged 5–9","","2022","","Western Pacific Region","Total","","14.050916","11.961721","16.202474","",
"Obesity, children aged 5–9","","2022","","Western Pacific Region","Males","","17.874373","14.453682","21.265842","",
"Obesity, children aged 5–9","","2022","","Western Pacific Region","Females","","9.7361885","7.5189635","12.359012","",
"Obesity, children aged 5–9","","2022","Afghanistan","Eastern Mediterranean Region","Total","","9.5587403","4.1825801","17.466296","",
"Obesity, children aged 5–9","","2022","Afghanistan","Eastern Mediterranean Region","Males","","8.3595231","1.2616033","21.996063","",
"Obesity, children aged 5–9","","2022","Afghanistan","Eastern Mediterranean Region","Females","","10.814968","4.1998208","20.084599","",
"Obesity, children aged 5–9","","2022","Albania","European Region","Total","","11.226721","7.7878036","15.273871","",
"Obesity, children aged 5–9","","2022","Albania","European Region","Males","","14.816698","8.8236734","21.611682","",
"Obesity, children aged 5–9","","2022","Albania","European Region","Females","","7.5623117","4.1248549","12.008761","",
"Obesity, children aged 5–9","","2022","Algeria","African Region","Total","","16.063511","7.2284102","27.226132","",
"Obesity, children aged 5–9","","2022","Algeria","African Region","Males","","15.98631","4.0951811","32.985127","",
"Obesity, children aged 5–9","","2022","Algeria","African Region","Females","","16.143972","4.9351804","31.802961","",
"Obesity, children aged 5–9","","2022","American Samoa","Western Pacific Region","Total","","24.692392","12.504768","37.696058","",
"Obesity, children aged 5–9","","2022","American Samoa","Western Pacific Region","Males","","32.725379","12.46599","52.420127","",
